GNIS_ID,source,Lake,County,Lake_County
295793,FWC,JESSUP,SEMINOLE,JESSUP_SEMINOLE
287074,LW,MONROE EAST,SEMINOLE,MONROE EAST_SEMINOLE
287074,FWC,MONROE,VOLUSIA,MONROE_VOLUSIA
308145,LW,SAVANNA,SAINTLUCIE,SAVANNA_SAINTLUCIE
308145,FWC,SAVANNAS,SAINT LUCIE,SAVANNAS_SAINT LUCIE
281407,LW,DEATON,SUMTER,DEATON_SUMTER
281407,FWC,DEATON,SUMTER,DEATON_SUMTER
286971,LW,MIONA,SUMTER,MIONA_SUMTER
286971,FWC,MIONA,SUMTER,MIONA_SUMTER
288069,LW,OKAHUMPKA,SUMTER,OKAHUMPKA_SUMTER
288069,FWC,OKAHUMPKA,SUMTER,OKAHUMPKA_SUMTER
294114,LW,PANASOFFKEE,SUMTER,PANASOFFKEE_SUMTER
294114,FWC,PANASOFFKEE,SUMTER,PANASOFFKEE_SUMTER
288620,LW,PEACOCK,SUWANNEE,PEACOCK_SUWANNEE
288620,FWC,PEACOCK,SUWANNEE,PEACOCK_SUWANNEE
279740,LW,BUTLER,UNION,BUTLER_UNION
279740,FWC,BUTLER,UNION,BUTLER_UNION
306189,LW,PALESTINE,UNION,PALESTINE_UNION
306189,FWC,PALESTINE,UNION,PALESTINE_UNION
277968,LW,ASHBY,VOLUSIA,ASHBY_VOLUSIA
277968,FWC,ASHBY,VOLUSIA,ASHBY_VOLUSIA
279038,LW,BLUE,VOLUSIA,BLUE_VOLUSIA
279038,FWC,BLUE,VOLUSIA,BLUE_VOLUSIA
305576,LW,DEXTER,VOLUSIA,DEXTER_VOLUSIA
305576,FWC,DEXTER,VOLUSIA,DEXTER_VOLUSIA
283108,LW,GLEASON,VOLUSIA,GLEASON_VOLUSIA
283108,FWC,GLEASON,VOLUSIA,GLEASON_VOLUSIA
283749,LW,HARNEY,VOLUSIA,HARNEY_VOLUSIA
283749,FWC,HARNEY,VOLUSIA,HARNEY_VOLUSIA
283868,LW,HELEN,VOLUSIA,HELEN_VOLUSIA
283868,FWC,HELEN,VOLUSIA,HELEN_VOLUSIA
286138,LW,LOUISE,VOLUSIA,LOUISE_VOLUSIA
286138,FWC,LOWER LOUISE,VOLUSIA,LOWER LOUISE_VOLUSIA
298076,LW,NORTH TALMADGE,VOLUSIA,NORTH TALMADGE_VOLUSIA
298076,FWC,NORTH TALMADGE,VOLUSIA,NORTH TALMADGE_VOLUSIA
298074,LW,SOUTH TALMADGE,VOLUSIA,SOUTH TALMADGE_VOLUSIA
298074,FWC,SOUTH TALMADGE,VOLUSIA,SOUTH TALMADGE_VOLUSIA
284998,LW,JUNIPER EAST,WALTON,JUNIPER EAST_WALTON
284998,FWC,JUNIPER FMA,WALTON,JUNIPER FMA_WALTON
NA,LW,NA,NA,NA_NA
NA,FWC,JOHNSON,ALACHUA,JOHNSON_ALACHUA
NA,FWC,LITTLE SANTA FE,ALACHUA,LITTLE SANTA FE_ALACHUA
NA,FWC,WATERMELLON POND,ALACHUA,WATERMELLON POND_ALACHUA
NA,FWC,OCEAN POND,BAKER,OCEAN POND_BAKER
NA,FWC,DAVIS,BAY,DAVIS_BAY
NA,FWC,LULLWATER,BAY,LULLWATER_BAY
NA,FWC,MARTIN BAYOU,BAY,MARTIN BAYOU_BAY
NA,FWC,CLARK,BREVARD,CLARK_BREVARD
NA,FWC,ELBOW CREEK,BREVARD,ELBOW CREEK_BREVARD
NA,FWC,HELLEN-BLAZES,BREVARD,HELLEN-BLAZES_BREVARD
NA,FWC,LOUGHMAN,BREVARD,LOUGHMAN_BREVARD
NA,FWC,RUTH,BREVARD,RUTH_BREVARD
NA,FWC,SALT,BREVARD,SALT_BREVARD
NA,FWC,SAWGRASS,BREVARD,SAWGRASS_BREVARD
NA,FWC,TM GOODWIN WMA,BREVARD,TM GOODWIN WMA_BREVARD
NA,FWC,WINDER,BREVARD,WINDER_BREVARD
NA,FWC,SHELL CREEK,CHARLOTTE,SHELL CREEK_CHARLOTTE
NA,FWC,SHELL/PRAIRIE CREEK RES.,CHARLOTTE,SHELL/PRAIRIE CREEK RES._CHARLOTTE
NA,FWC,CHASSAHOWITZKA RIVER,CITRUS,CHASSAHOWITZKA RIVER_CITRUS
NA,FWC,CRYSTAL RIVER,CITRUS,CRYSTAL RIVER_CITRUS
NA,FWC,HALLS RIVER,CITRUS,HALLS RIVER_CITRUS
NA,FWC,HOMOSASSA RIVER,CITRUS,HOMOSASSA RIVER_CITRUS
NA,FWC,TSALA APOPKA,CITRUS,TSALA APOPKA_CITRUS
NA,FWC,WITHLACOOCHEE RIVER,CITRUS,WITHLACOOCHEE RIVER_CITRUS
NA,FWC,LOWERY FMA,CLAY,LOWERY FMA_CLAY
NA,FWC,MAGNOLIA FMA,CLAY,MAGNOLIA FMA_CLAY
NA,FWC,ALLIGATOR,COLUMBIA,ALLIGATOR_COLUMBIA
NA,FWC,ICHETUCKNEE RIVER,COLUMBIA,ICHETUCKNEE RIVER_COLUMBIA
NA,FWC,SANTA FE RIVER,COLUMBIA,SANTA FE RIVER_COLUMBIA
NA,FWC,WATERTOWN,COLUMBIA,WATERTOWN_COLUMBIA
NA,FWC,SUWANNEE RIVER,DIXIE,SUWANNEE RIVER_DIXIE
NA,FWC,CRYSTAL SPRINGS FMA,DUVAL,CRYSTAL SPRINGS FMA_DUVAL
NA,FWC,BULOW CREEK,FLAGLER,BULOW CREEK_FLAGLER
NA,FWC,APALACHICOLA RIVER,FRANKLIN,APALACHICOLA RIVER_FRANKLIN
NA,FWC,CROOKED RIVER,FRANKLIN,CROOKED RIVER_FRANKLIN
NA,FWC,LAURIE,GADSDEN,LAURIE_GADSDEN
NA,FWC,FISHEATING CREEK,GLADES,FISHEATING CREEK_GLADES
NA,FWC,HICPOCHEE,GLADES,HICPOCHEE_GLADES
NA,FWC,EAGLE FMA,HAMILTON,EAGLE FMA_HAMILTON
NA,FWC,RACHEL,HAMILTON,RACHEL_HAMILTON
NA,FWC,WITHLACOOCHEE RIVER,HAMILTON,WITHLACOOCHEE RIVER_HAMILTON
NA,FWC,PEACE RIVER,HARDEE,PEACE RIVER_HARDEE
NA,FWC,BYSTRE,HERNANDO,BYSTRE_HERNANDO
NA,FWC,MCKETHAN,HERNANDO,MCKETHAN_HERNANDO
NA,FWC,WEEKI WACHEE RIVER,HERNANDO,WEEKI WACHEE RIVER_HERNANDO
NA,FWC,ARBUCKLE CREEK,HIGHLANDS,ARBUCKLE CREEK_HIGHLANDS
NA,FWC,CATFISH CREEK,HIGHLANDS,CATFISH CREEK_HIGHLANDS
NA,FWC,JACKS CREEK,HIGHLANDS,JACKS CREEK_HIGHLANDS
NA,FWC,JACKSON CREEK,HIGHLANDS,JACKSON CREEK_HIGHLANDS
NA,FWC,JOSEPHINE CREEK,HIGHLANDS,JOSEPHINE CREEK_HIGHLANDS
NA,FWC,RED WATER,HIGHLANDS,RED WATER_HIGHLANDS
NA,FWC,STEARNS CREEK,HIGHLANDS,STEARNS CREEK_HIGHLANDS
NA,FWC,TULANE,HIGHLANDS,TULANE_HIGHLANDS
NA,FWC,ALAFIA RIVER,HILLSBOROUGH,ALAFIA RIVER_HILLSBOROUGH
NA,FWC,BAKER CREEK,HILLSBOROUGH,BAKER CREEK_HILLSBOROUGH
NA,FWC,ED MEDARD RESERVOIR,HILLSBOROUGH,ED MEDARD RESERVOIR_HILLSBOROUGH
NA,FWC,GRADY,HILLSBOROUGH,GRADY_HILLSBOROUGH
NA,FWC,HILLSBOROUGH RIVER,HILLSBOROUGH,HILLSBOROUGH RIVER_HILLSBOROUGH
NA,FWC,LITTLE MANATEE RIVER,HILLSBOROUGH,LITTLE MANATEE RIVER_HILLSBOROUGH
NA,FWC,ROCKY CREEK,HILLSBOROUGH,ROCKY CREEK_HILLSBOROUGH
NA,FWC,WOOD,HILLSBOROUGH,WOOD_HILLSBOROUGH
NA,FWC,MERRITTS MILL POND,JACKSON,MERRITTS MILL POND_JACKSON
NA,FWC,AUCILLA RIVER,JEFFERSON,AUCILLA RIVER_JEFFERSON
NA,FWC,SNEADS SMOKEHOUSE,JEFFERSON,SNEADS SMOKEHOUSE_JEFFERSON
NA,FWC,WACISSA RIVER,JEFFERSON,WACISSA RIVER_JEFFERSON
NA,FWC,TOWNSEND,LAFAYETTE,TOWNSEND_LAFAYETTE
NA,FWC,ADMINISTRATION,LAKE,ADMINISTRATION_LAKE
NA,FWC,ALEXANDER SPRINGS,LAKE,ALEXANDER SPRINGS_LAKE
NA,FWC,BUGG SPRINGS,LAKE,BUGG SPRINGS_LAKE
NA,FWC,CARLTON,LAKE,CARLTON_LAKE
NA,FWC,DAL HOUSIE,LAKE,DAL HOUSIE_LAKE
NA,FWC,DEAD RIVER,LAKE,DEAD RIVER_LAKE
NA,FWC,ELLA 2,LAKE,ELLA 2_LAKE
NA,FWC,GRIFFIN,LAKE,GRIFFIN_LAKE
NA,FWC,HAINES CREEK,LAKE,HAINES CREEK_LAKE
NA,FWC,HELENA RUN,LAKE,HELENA RUN_LAKE
NA,FWC,HIAWATHA,LAKE,HIAWATHA_LAKE
NA,FWC,HUNT,LAKE,HUNT_LAKE
NA,FWC,JUNIETTA,LAKE,JUNIETTA_LAKE
NA,FWC,PALATLAKAHA RIVER,LAKE,PALATLAKAHA RIVER_LAKE
NA,FWC,SELLERS,LAKE,SELLERS_LAKE
NA,FWC,WILSON,LAKE,WILSON_LAKE
NA,FWC,LAFAYETTE,LEON,LAFAYETTE_LEON
NA,FWC,CHERRY,MADISON,CHERRY_MADISON
NA,FWC,FRANCIS,MADISON,FRANCIS_MADISON
NA,FWC,MYSTIC,MADISON,MYSTIC_MADISON
NA,FWC,BRADEN RIVER,MANATEE,BRADEN RIVER_MANATEE
NA,FWC,MANATEE RIVER,MANATEE,MANATEE RIVER_MANATEE
NA,FWC,CRYSTAL AND BLUES,MARION,CRYSTAL AND BLUES_MARION
NA,FWC,HALF MOON,MARION,HALF MOON_MARION
NA,FWC,JUMPER,MARION,JUMPER_MARION
NA,FWC,MILL DAM,MARION,MILL DAM_MARION
NA,FWC,OCKLAWAHA RIVER,MARION,OCKLAWAHA RIVER_MARION
NA,FWC,RAINBOW RIVER,MARION,RAINBOW RIVER_MARION
NA,FWC,SALT SPRINGS RUN,MARION,SALT SPRINGS RUN_MARION
NA,FWC,SILVER,MARION,SILVER_MARION
NA,FWC,SILVER RIVER,MARION,SILVER RIVER_MARION
NA,FWC,HOMESTEAD FS WATERWAYS,MIAMI-DADE,HOMESTEAD FS WATERWAYS_MIAMI-DADE
NA,FWC,BOGGY CREEK,NASSAU,BOGGY CREEK_NASSAU
NA,FWC,LOFTON CREEK,NASSAU,LOFTON CREEK_NASSAU
NA,FWC,MILLS CREEK,NASSAU,MILLS CREEK_NASSAU
NA,FWC,NASSAU RIVER,NASSAU,NASSAU RIVER_NASSAU
NA,FWC,PLUMMERS CREEK,NASSAU,PLUMMERS CREEK_NASSAU
NA,FWC,ST. MARYS RIVER,NASSAU,ST. MARYS RIVER_NASSAU
NA,FWC,THOMAS CREEK,NASSAU,THOMAS CREEK_NASSAU
NA,FWC,EGLINS FMA,OKALOOSA,EGLINS FMA_OKALOOSA
NA,FWC,OKEECHOBEE,OKEECHOBEE,OKEECHOBEE_OKEECHOBEE
NA,FWC,UPPER TAYLOR CREEK,OKEECHOBEE,UPPER TAYLOR CREEK_OKEECHOBEE
NA,FWC,APOPKA,ORANGE,APOPKA_ORANGE
NA,FWC,DAVIS,ORANGE,DAVIS_ORANGE
NA,FWC,MIZELL,ORANGE,MIZELL_ORANGE
NA,FWC,NINA,ORANGE,NINA_ORANGE
NA,FWC,OSCEOLA,ORANGE,OSCEOLA_ORANGE
NA,FWC,ROCK SPRING RUN,ORANGE,ROCK SPRING RUN_ORANGE
NA,FWC,STARKE,ORANGE,STARKE_ORANGE
NA,FWC,TUCKER,ORANGE,TUCKER_ORANGE
NA,FWC,TURKEY,ORANGE,TURKEY_ORANGE
NA,FWC,WAUSEON BAY,ORANGE,WAUSEON BAY_ORANGE
NA,FWC,WEKIVA RIVER,ORANGE,WEKIVA RIVER_ORANGE
NA,FWC,EAST TOHOPEKALIGA,OSCEOLA,EAST TOHOPEKALIGA_OSCEOLA
NA,FWC,KISSIMMEE RIVER,OSCEOLA,KISSIMMEE RIVER_OSCEOLA
NA,FWC,REEDY CREEK,OSCEOLA,REEDY CREEK_OSCEOLA
NA,FWC,RUSSELL,OSCEOLA,RUSSELL_OSCEOLA
NA,FWC,SHINGLE CREEK,OSCEOLA,SHINGLE CREEK_OSCEOLA
NA,FWC,TOHOPEKALIGA,OSCEOLA,TOHOPEKALIGA_OSCEOLA
NA,FWC,C-XVIII WATERSHED,PALM BEACH,C-XVIII WATERSHED_PALM BEACH
NA,FWC,CLARKE,PALM BEACH,CLARKE_PALM BEACH
NA,FWC,IDA,PALM BEACH,IDA_PALM BEACH
NA,FWC,LOXAHATCHEE RIVER,PALM BEACH,LOXAHATCHEE RIVER_PALM BEACH
NA,FWC,PINE,PALM BEACH,PINE_PALM BEACH
NA,FWC,ANCLOTE RIVER,PASCO,ANCLOTE RIVER_PASCO
NA,FWC,MIDDLE,PASCO,MIDDLE_PASCO
NA,FWC,ADMINISTRATION,POLK,ADMINISTRATION_POLK
NA,FWC,ALFRED,POLK,ALFRED_POLK
NA,FWC,BUCKEYE,POLK,BUCKEYE_POLK
NA,FWC,CARTER ROAD,POLK,CARTER ROAD_POLK
NA,FWC,CRYSTAL,POLK,CRYSTAL_POLK
NA,FWC,DEESON,POLK,DEESON_POLK
NA,FWC,EAGLE,POLK,EAGLE_POLK
NA,FWC,ECHO,POLK,ECHO_POLK
NA,FWC,FT. MEADE PITS,POLK,FT. MEADE PITS_POLK
NA,FWC,GATOR,POLK,GATOR_POLK
NA,FWC,GRASSY,POLK,GRASSY_POLK
NA,FWC,LENA,POLK,LENA_POLK
NA,FWC,MARIAM,POLK,MARIAM_POLK
NA,FWC,MARTHA,POLK,MARTHA_POLK
NA,FWC,MINZIE,POLK,MINZIE_POLK
NA,FWC,MUD,POLK,MUD_POLK
NA,FWC,OTIS,POLK,OTIS_POLK
NA,FWC,SADDLEBACK,POLK,SADDLEBACK_POLK
NA,FWC,SEARS,POLK,SEARS_POLK
NA,FWC,SURVEYORS,POLK,SURVEYORS_POLK
NA,FWC,SWOOPE,POLK,SWOOPE_POLK
NA,FWC,TENNESSEE,POLK,TENNESSEE_POLK
NA,FWC,TENOROC PITS,POLK,TENOROC PITS_POLK
NA,FWC,THOMAS,POLK,THOMAS_POLK
NA,FWC,TWINS,POLK,TWINS_POLK
NA,FWC,WINTERSET,POLK,WINTERSET_POLK
NA,FWC,CROSS FLORIDA BARGE CANAL,PUTNAM,CROSS FLORIDA BARGE CANAL_PUTNAM
NA,FWC,MOSS LEE,PUTNAM,MOSS LEE_PUTNAM
NA,FWC,GUANA RIVER,SAINT JOHNS,GUANA RIVER_SAINT JOHNS
NA,FWC,ST. JOHNS RIVER,SAINT JOHNS,ST. JOHNS RIVER_SAINT JOHNS
NA,FWC,BLACKWATER RIVER,SANTA ROSA,BLACKWATER RIVER_SANTA ROSA
NA,FWC,MYAKKA RIVER,SARASOTA,MYAKKA RIVER_SARASOTA
NA,FWC,ECONLOCKHATCHEE RIVER,SEMINOLE,ECONLOCKHATCHEE RIVER_SEMINOLE
NA,FWC,LITTLE WEKIVA RIVER,SEMINOLE,LITTLE WEKIVA RIVER_SEMINOLE
NA,FWC,TRIPLET,SEMINOLE,TRIPLET_SEMINOLE
NA,FWC,GANT AND CANAL,SUMTER,GANT AND CANAL_SUMTER
NA,FWC,SUWANNEE FMA,SUWANNEE,SUWANNEE FMA_SUWANNEE
NA,FWC,ECONFINA RIVER,TAYLOR,ECONFINA RIVER_TAYLOR
NA,FWC,NEW RIVER,UNION,NEW RIVER_UNION
NA,FWC,SWIFT CREEK,UNION,SWIFT CREEK_UNION
NA,FWC,COLBY,VOLUSIA,COLBY_VOLUSIA
NA,FWC,DELEON SPRINGS ST PARK WETLANDS,VOLUSIA,DELEON SPRINGS ST PARK WETLANDS_VOLUSIA
NA,FWC,DIAS,VOLUSIA,DIAS_VOLUSIA
NA,FWC,GEMINI SPRINGS,VOLUSIA,GEMINI SPRINGS_VOLUSIA
NA,FWC,MACY,VOLUSIA,MACY_VOLUSIA
NA,FWC,MCGARITY,VOLUSIA,MCGARITY_VOLUSIA
NA,FWC,MILLER,VOLUSIA,MILLER_VOLUSIA
NA,FWC,WOODRUF,VOLUSIA,WOODRUF_VOLUSIA
NA,FWC,WAKULLA RIVER,WAKULLA,WAKULLA RIVER_WAKULLA
NA,FWC,SMITH,WASHINGTON,SMITH_WASHINGTON
NA,FWC,ORANGE CREEK CONSERVATION AREA,ALACHUA,ORANGE CREEK CONSERVATION AREA_ALACHUA
NA,FWC,PAYNES PRAIRIE,ALACHUA,PAYNES PRAIRIE_ALACHUA
NA,FWC,WATERMELON POND,ALACHUA,WATERMELON POND_ALACHUA
NA,FWC,BAY COUNTY SALVINIA AREAS,BAY,BAY COUNTY SALVINIA AREAS_BAY
NA,FWC,FRANK BROWN FMA,BAY,FRANK BROWN FMA_BAY
NA,FWC,PANAMA CITY CRAYFISH WETLANDS,BAY,PANAMA CITY CRAYFISH WETLANDS_BAY
NA,FWC,LITTLE SAWGRASS,BREVARD,LITTLE SAWGRASS_BREVARD
NA,FWC,TM GOODWIN-BROADMOOR MARSH,BREVARD,TM GOODWIN-BROADMOOR MARSH_BREVARD
NA,FWC,WATER CONSERVATION AREAS,BROWARD,WATER CONSERVATION AREAS_BROWARD
NA,FWC,JONES LOOP RD RIGHT-OF-WAY,CHARLOTTE,JONES LOOP RD RIGHT-OF-WAY_CHARLOTTE
NA,FWC,PRAIRIE CREEK,CHARLOTTE,PRAIRIE CREEK_CHARLOTTE
NA,FWC,GENEVA,CLAY,GENEVA_CLAY
NA,FWC,WILLIAM SHEFFIELD,CLAY,WILLIAM SHEFFIELD_CLAY
NA,FWC,AIRPORT PULLING ROAD CANAL,COLLIER,AIRPORT PULLING ROAD CANAL_COLLIER
NA,FWC,COCOHATCHEE CANAL,COLLIER,COCOHATCHEE CANAL_COLLIER
NA,FWC,CORKSCREW MARSH,COLLIER,CORKSCREW MARSH_COLLIER
NA,FWC,OSCEOLA NATIONAL FOREST EPHEMERAL PONDS,COLUMBIA,OSCEOLA NATIONAL FOREST EPHEMERAL PONDS_COLUMBIA
NA,FWC,BAYMEADOWS FMA,DUVAL,BAYMEADOWS FMA_DUVAL
NA,FWC,BETHESDA FMA,DUVAL,BETHESDA FMA_DUVAL
NA,FWC,HANNA PARK FMA,DUVAL,HANNA PARK FMA_DUVAL
NA,FWC,OCEANWAY FMA,DUVAL,OCEANWAY FMA_DUVAL
NA,FWC,POPE DUVAL EAST FMA,DUVAL,POPE DUVAL EAST FMA_DUVAL
NA,FWC,POPE DUVAL WEST FMA,DUVAL,POPE DUVAL WEST FMA_DUVAL
NA,FWC,ST. AUGUSTINE FMA,DUVAL,ST. AUGUSTINE FMA_DUVAL
NA,FWC,BAYOU CHICO,ESCAMBIA,BAYOU CHICO_ESCAMBIA
NA,FWC,FERRY PASS POND,ESCAMBIA,FERRY PASS POND_ESCAMBIA
NA,FWC,HUCKLEBERRY CREEK,FRANKLIN,HUCKLEBERRY CREEK_FRANKLIN
NA,FWC,JOE BUDD POND,GADSDEN,JOE BUDD POND_GADSDEN
NA,FWC,LANG FMA,HAMILTON,LANG FMA_HAMILTON
NA,FWC,HARDEES FMA,HARDEE,HARDEES FMA_HARDEE
NA,FWC,AUGUST,HIGHLANDS,AUGUST_HIGHLANDS
NA,FWC,LITTLE BONNET,HIGHLANDS,LITTLE BONNET_HIGHLANDS
NA,FWC,PEACE POND,HIGHLANDS,PEACE POND_HIGHLANDS
NA,FWC,BOBBY HICKS POND,HILLSBOROUGH,BOBBY HICKS POND_HILLSBOROUGH
NA,FWC,ANSIN EAST IMPOUNDMENT,INDIAN RIVER,ANSIN EAST IMPOUNDMENT_INDIAN RIVER
NA,FWC,FELLSMERE RESERVOIR AREA SGA,INDIAN RIVER,FELLSMERE RESERVOIR AREA SGA_INDIAN RIVER
NA,FWC,APALACHEE WILDLIFE MANAGEMENT AREA,JACKSON,APALACHEE WILDLIFE MANAGEMENT AREA_JACKSON
NA,FWC,CHIPOLA RIVER,JACKSON,CHIPOLA RIVER_JACKSON
NA,FWC,OCHEESEE POND,JACKSON,OCHEESEE POND_JACKSON
NA,FWC,HILOCHEE WMA,LAKE,HILOCHEE WMA_LAKE
NA,FWC,PINE MEADOWS RESTORATION AREA,LAKE,PINE MEADOWS RESTORATION AREA_LAKE
NA,FWC,CALOOSAHATCHEE RIVER,LEE,CALOOSAHATCHEE RIVER_LEE
NA,FWC,SANIBEL RIVER SLOUGH,LEE,SANIBEL RIVER SLOUGH_LEE
NA,FWC,WILD TURKEY STRAND PRESERVE,LEE,WILD TURKEY STRAND PRESERVE_LEE
NA,FWC,YELLOW FEVER CREEK,LEE,YELLOW FEVER CREEK_LEE
NA,FWC,APALACHICOLA NF EPHEMERAL PONDS,LIBERTY,APALACHICOLA NF EPHEMERAL PONDS_LIBERTY
NA,FWC,BILL EVERS RESERVOIR,MANATEE,BILL EVERS RESERVOIR_MANATEE
NA,FWC,OCKLAWAHA PRAIRIE RESTORATION AREA,MARION,OCKLAWAHA PRAIRIE RESTORATION AREA_MARION
NA,FWC,DUPUIS MANAGEMENT AREA,MARTIN,DUPUIS MANAGEMENT AREA_MARTIN
NA,FWC,HALPATIOKEE REGIONAL PARKS,MARTIN,HALPATIOKEE REGIONAL PARKS_MARTIN
NA,FWC,HUNGRYLAND WEA,MARTIN,HUNGRYLAND WEA_MARTIN
NA,FWC,TROPICAL PARK FMA,MIAMI-DADE,TROPICAL PARK FMA_MIAMI-DADE
NA,FWC,ZOO MIAMIS,MIAMI-DADE,ZOO MIAMIS_MIAMI-DADE
NA,FWC,EGLIN EPHEMERAL PONDS,OKALOOSA,EGLIN EPHEMERAL PONDS_OKALOOSA
NA,FWC,KISSIMMEE PRAIRIE PRESERVE,OKEECHOBEE,KISSIMMEE PRAIRIE PRESERVE_OKEECHOBEE
NA,FWC,LOWER TAYLOR CREEK,OKEECHOBEE,LOWER TAYLOR CREEK_OKEECHOBEE
NA,FWC,LITTLE FISH,ORANGE,LITTLE FISH_ORANGE
NA,FWC,CORBETT WMA PONDS,PALM BEACH,CORBETT WMA PONDS_PALM BEACH
NA,FWC,EVERGLADES WMA,PALM BEACH,EVERGLADES WMA_PALM BEACH
NA,FWC,FWC PALM BEACH COUNTY SHOOTING SPORTS PARK,PALM BEACH,FWC PALM BEACH COUNTY SHOOTING SPORTS PARK_PALM BEACH
NA,FWC,HOLEY LAND WMA,PALM BEACH,HOLEY LAND WMA_PALM BEACH
NA,FWC,MECCA FARMS,PALM BEACH,MECCA FARMS_PALM BEACH
NA,FWC,OKEEHEELEE PARK,PALM BEACH,OKEEHEELEE PARK_PALM BEACH
NA,FWC,ROTENBERGER WMA,PALM BEACH,ROTENBERGER WMA_PALM BEACH
NA,FWC,IDYL,POLK,IDYL_POLK
NA,FWC,POINCIANA PONDS & CANALS,POLK,POINCIANA PONDS & CANALS_POLK
NA,FWC,SADDLE CREEK FMA,POLK,SADDLE CREEK FMA_POLK
NA,FWC,SAVANNAS PRESERVE STATE PARK,SAINT LUCIE,SAVANNAS PRESERVE STATE PARK_SAINT LUCIE
NA,FWC,ST. LUCIE RIVER,SAINT LUCIE,ST. LUCIE RIVER_SAINT LUCIE
NA,FWC,TEAGUE HAMMOCK PRESERVE,SAINT LUCIE,TEAGUE HAMMOCK PRESERVE_SAINT LUCIE
NA,FWC,GARCON POINT WMA,SANTA ROSA,GARCON POINT WMA_SANTA ROSA
NA,FWC,GARNIER CREEK,SANTA ROSA,GARNIER CREEK_SANTA ROSA
NA,FWC,MYAKKA RIVER SP WETLANDS,SARASOTA,MYAKKA RIVER SP WETLANDS_SARASOTA
NA,FWC,OSCAR SCHERER STAE PARK,SARASOTA,OSCAR SCHERER STAE PARK_SARASOTA
NA,FWC,PUZZLE,SEMINOLE,PUZZLE_SEMINOLE
NA,FWC,BLUE SPRINGS STATE PARK MARSH,VOLUSIA,BLUE SPRINGS STATE PARK MARSH_VOLUSIA
NA,FWC,CYPRESS,VOLUSIA,CYPRESS_VOLUSIA
NA,FWC,NELSON SPRINGS RUN,VOLUSIA,NELSON SPRINGS RUN_VOLUSIA
NA,FWC,FLINT ROCK WILDLIFE MGMT AREA EPHEMERAL PONDS,WAKULLA,FLINT ROCK WILDLIFE MGMT AREA EPHEMERAL PONDS_WAKULLA
NA,FWC,ST. MARKS RIVER,WAKULLA,ST. MARKS RIVER_WAKULLA
NA,FWC,CHOCTAWHATCHEE RIVER,WALTON,CHOCTAWHATCHEE RIVER_WALTON
NA,FWC,WESTERN,WALTON,WESTERN_WALTON
NA,LW,ALICE,ALACHUA,ALICE_ALACHUA
NA,FWC,NA,NA,NA_NA
NA,LW,BIVANS ARM,ALACHUA,BIVANS ARM_ALACHUA
NA,LW,BONNET,ALACHUA,BONNET_ALACHUA
NA,LW,CALF POND,ALACHUA,CALF POND_ALACHUA
NA,LW,CLEAR,ALACHUA,CLEAR_ALACHUA
NA,LW,DEAN POND,ALACHUA,DEAN POND_ALACHUA
NA,LW,DEEP SPRING POND,ALACHUA,DEEP SPRING POND_ALACHUA
NA,LW,ELIZABETH,ALACHUA,ELIZABETH_ALACHUA
NA,LW,GWYNN OAKS,ALACHUA,GWYNN OAKS_ALACHUA
NA,LW,HAMMOCKS,ALACHUA,HAMMOCKS_ALACHUA
NA,LW,HIDDEN,ALACHUA,HIDDEN_ALACHUA
NA,LW,HOLLY FOREST,ALACHUA,HOLLY FOREST_ALACHUA
NA,LW,IRONWOOD A,ALACHUA,IRONWOOD A_ALACHUA
NA,LW,IRONWOOD B,ALACHUA,IRONWOOD B_ALACHUA
NA,LW,IRONWOOD C,ALACHUA,IRONWOOD C_ALACHUA
NA,LW,IRONWOOD D,ALACHUA,IRONWOOD D_ALACHUA
NA,LW,IRONWOOD E,ALACHUA,IRONWOOD E_ALACHUA
NA,LW,IRONWOOD F,ALACHUA,IRONWOOD F_ALACHUA
NA,LW,IRONWOOD G,ALACHUA,IRONWOOD G_ALACHUA
NA,LW,IRONWOOD H,ALACHUA,IRONWOOD H_ALACHUA
NA,LW,JOHNSON POND,ALACHUA,JOHNSON POND_ALACHUA
NA,LW,KINGSWOOD,ALACHUA,KINGSWOOD_ALACHUA
NA,LW,LITTLE SANTA FE,ALACHUA,LITTLE SANTA FE_ALACHUA
NA,LW,MELROSE BAY,ALACHUA,MELROSE BAY_ALACHUA
NA,LW,META,ALACHUA,META_ALACHUA
NA,LW,MIZE,ALACHUA,MIZE_ALACHUA
NA,LW,MOON,ALACHUA,MOON_ALACHUA
NA,LW,MOSS,ALACHUA,MOSS_ALACHUA
NA,LW,POTANO PONDS,ALACHUA,POTANO PONDS_ALACHUA
NA,LW,SANTA FE-BARRICADE,ALACHUA,SANTA FE-BARRICADE_ALACHUA
NA,LW,SANTA FE-CANAL MOUTH,ALACHUA,SANTA FE-CANAL MOUTH_ALACHUA
NA,LW,SANTA FE-PAINTER CANAL,ALACHUA,SANTA FE-PAINTER CANAL_ALACHUA
NA,LW,WATERMELON POND,ALACHUA,WATERMELON POND_ALACHUA
NA,LW,LULLWATER,BAY,LULLWATER_BAY
NA,LW,MARIN,BAY,MARIN_BAY
NA,LW,POWELL,BAY,POWELL_BAY
NA,LW,POWELL SOUTH,BAY,POWELL SOUTH_BAY
NA,LW,BEDFORD,BRADFORD,BEDFORD_BRADFORD
NA,LW,BOLT,BRADFORD,BOLT_BRADFORD
